asset,datetime_et,open,high,low,close,volume,is_or
6J,2026-03-22 18:03:00,0.006287,0.006287,0.006287,0.006287,0,1
6J,2026-03-22 18:04:00,0.006287,0.006287,0.006287,0.006287,0,1
6J,2026-03-22 18:05:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:06:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:07:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:08:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:09:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:10:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:11:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:12:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:13:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-22 18:14:00,0.006287,0.006287,0.006287,0.006287,0,0
6J,2026-03-23 17:55:00,0.006327,0.006327,0.006327,0.006327,1,0
6J,2026-03-23 17:56:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 17:57:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 17:58:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 17:59:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:00:00,0.006327,0.006327,0.006327,0.006327,0,1
6J,2026-03-23 18:01:00,0.006327,0.006327,0.006327,0.006327,0,1
6J,2026-03-23 18:02:00,0.006327,0.006327,0.006327,0.006327,0,1
6J,2026-03-23 18:03:00,0.006327,0.006327,0.006327,0.006327,0,1
6J,2026-03-23 18:04:00,0.006327,0.006327,0.006327,0.006327,0,1
6J,2026-03-23 18:05:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:06:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:07:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:08:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:09:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:10:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:11:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:12:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:13:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-23 18:14:00,0.006327,0.006327,0.006327,0.006327,0,0
6J,2026-03-24 17:55:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 17:56:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 17:57:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 17:58:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 17:59:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:00:00,0.006311,0.006311,0.006311,0.006311,0,1
6J,2026-03-24 18:01:00,0.006311,0.006311,0.006311,0.006311,0,1
6J,2026-03-24 18:02:00,0.006311,0.006311,0.006311,0.006311,0,1
6J,2026-03-24 18:03:00,0.006311,0.006311,0.006311,0.006311,0,1
6J,2026-03-24 18:04:00,0.006311,0.006311,0.006311,0.006311,0,1
6J,2026-03-24 18:05:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:06:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:07:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:08:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:09:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:10:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:11:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:12:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:13:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-24 18:14:00,0.006311,0.006311,0.006311,0.006311,0,0
6J,2026-03-25 17:55:00,0.006281,0.006281,0.006281,0.006281,1,0
6J,2026-03-25 17:56:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 17:57:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 17:58:00,0.006281,0.006281,0.006281,0.006281,1,0
6J,2026-03-25 17:59:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:00:00,0.006281,0.006281,0.006281,0.006281,0,1
6J,2026-03-25 18:01:00,0.006281,0.006281,0.006281,0.006281,0,1
6J,2026-03-25 18:02:00,0.006281,0.006281,0.006281,0.006281,0,1
6J,2026-03-25 18:03:00,0.006281,0.006281,0.006281,0.006281,0,1
6J,2026-03-25 18:04:00,0.006281,0.006281,0.006281,0.006281,0,1
6J,2026-03-25 18:05:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:06:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:07:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:08:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:09:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:10:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:11:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:12:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:13:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-25 18:14:00,0.006281,0.006281,0.006281,0.006281,0,0
6J,2026-03-26 17:55:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 17:56:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 17:57:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 17:58:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 17:59:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:00:00,0.006274,0.006275,0.006274,0.006275,0,1
6J,2026-03-26 18:01:00,0.006274,0.006275,0.006274,0.006275,0,1
6J,2026-03-26 18:02:00,0.006274,0.006275,0.006274,0.006275,0,1
6J,2026-03-26 18:03:00,0.006274,0.006275,0.006274,0.006275,0,1
6J,2026-03-26 18:04:00,0.006274,0.006275,0.006274,0.006275,0,1
6J,2026-03-26 18:05:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:06:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:07:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:08:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:09:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:10:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:11:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:12:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:13:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-26 18:14:00,0.006274,0.006275,0.006274,0.006275,0,0
6J,2026-03-29 17:55:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 17:56:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 17:57:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 17:58:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 17:59:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:00:00,0.006241,0.006241,0.006241,0.006241,0,1
6J,2026-03-29 18:01:00,0.006241,0.006241,0.006241,0.006241,0,1
6J,2026-03-29 18:02:00,0.006241,0.006241,0.006241,0.006241,0,1
6J,2026-03-29 18:03:00,0.006241,0.006241,0.006241,0.006241,0,1
6J,2026-03-29 18:04:00,0.006241,0.006241,0.006241,0.006241,0,1
6J,2026-03-29 18:05:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:06:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:07:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:08:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:09:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:10:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:11:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:12:00,0.006241,0.006241,0.006241,0.006241,10,0
6J,2026-03-29 18:13:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-29 18:14:00,0.006241,0.006241,0.006241,0.006241,0,0
6J,2026-03-30 17:55:00,0.006269,0.006269,0.006269,0.006269,0,0
6J,2026-03-30 17:56:00,0.006269,0.006269,0.006269,0.006269,0,0
6J,2026-03-30 17:57:00,0.006269,0.006269,0.006269,0.006269,0,0
6J,2026-03-30 17:58:00,0.006269,0.006269,0.006269,0.006269,0,0
6J,2026-03-30 17:59:00,0.006265,0.006265,0.006265,0.006265,1,0
6J,2026-03-30 18:00:00,0.006265,0.006265,0.006265,0.006265,0,1
6J,2026-03-30 18:01:00,0.006264,0.006264,0.006264,0.006264,1,1
6J,2026-03-30 18:02:00,0.006264,0.006264,0.006264,0.006264,0,1
6J,2026-03-30 18:03:00,0.006264,0.006264,0.006264,0.006264,0,1
6J,2026-03-30 18:04:00,0.006264,0.006264,0.006264,0.006264,0,1
6J,2026-03-30 18:05:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:06:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:07:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:08:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:09:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:10:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:11:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:12:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:13:00,0.006264,0.006264,0.006264,0.006264,0,0
6J,2026-03-30 18:14:00,0.006264,0.006264,0.006264,0.006264,0,0
ES,2026-02-25 09:25:00,6983.415886,6983.919776,6982.408105,6982.911996,686,0
ES,2026-02-25 09:26:00,6982.660051,6983.163941,6982.15616,6983.163941,603,0
ES,2026-02-25 09:27:00,6983.415886,6983.919776,6982.660051,6983.919776,873,0
ES,2026-02-25 09:28:00,6983.919776,6986.439228,6983.919776,6984.927557,1457,0
ES,2026-02-25 09:29:00,6984.675612,6985.431447,6983.415886,6984.423667,2068,0
ES,2026-02-25 09:30:00,6984.423667,6993.745638,6983.667831,6992.233967,13611,1
ES,2026-02-25 09:31:00,6992.233967,6995.257309,6988.706734,6990.218405,10787,1
ES,2026-02-25 09:32:00,6990.218405,6992.233967,6988.95868,6989.210625,8272,1
ES,2026-02-25 09:33:00,6989.46257,6991.730076,6988.706734,6991.226186,4909,1
ES,2026-02-25 09:34:00,6991.226186,6992.989802,6990.470351,6991.226186,4712,1
ES,2026-02-25 09:35:00,6991.226186,6993.241747,6990.218405,6991.982021,4018,0
ES,2026-02-25 09:36:00,6991.982021,6994.501473,6989.96646,6994.249528,4443,0
ES,2026-02-25 09:37:00,6994.249528,6997.020925,6993.241747,6993.241747,5373,0
ES,2026-02-25 09:38:00,6993.493692,6994.501473,6991.730076,6992.233967,3993,0
ES,2026-02-25 09:39:00,6992.485912,6995.257309,6991.478131,6993.997583,3803,0
ES,2026-02-25 09:40:00,6994.249528,6996.013144,6991.982021,6995.257309,5417,0
ES,2026-02-25 09:41:00,6995.257309,6996.013144,6992.485912,6992.989802,3630,0
ES,2026-02-25 09:42:00,6992.989802,6994.249528,6989.210625,6989.96646,3826,0
ES,2026-02-25 09:43:00,6989.96646,6994.501473,6988.95868,6992.737857,4992,0
ES,2026-02-25 09:44:00,6992.737857,6993.997583,6991.226186,6991.982021,2775,0
ES,2026-02-26 09:25:00,7019.192099,7019.192099,7016.924592,7017.428482,1025,0
ES,2026-02-26 09:26:00,7017.176537,7018.436263,7016.924592,7017.176537,486,0
ES,2026-02-26 09:27:00,7016.924592,7016.924592,7013.649305,7014.657086,1705,0
ES,2026-02-26 09:28:00,7014.405141,7016.420702,7013.39736,7015.664866,1686,0
ES,2026-02-26 09:29:00,7015.412921,7016.672647,7015.160976,7015.412921,1829,0
ES,2026-02-26 09:30:00,7015.160976,7015.412921,7004.579279,7005.58706,15137,1
ES,2026-02-26 09:31:00,7005.335115,7010.374018,7003.823444,7008.358457,9278,1
ES,2026-02-26 09:32:00,7008.610402,7010.625963,7004.327334,7004.831225,6322,1
ES,2026-02-26 09:33:00,7005.08317,7007.350676,7003.319554,7004.075389,5381,1
ES,2026-02-26 09:34:00,7004.075389,7006.594841,7002.059828,7004.579279,6107,1
ES,2026-02-26 09:35:00,7004.831225,7007.854566,7003.319554,7004.831225,6739,0
ES,2026-02-26 09:36:00,7004.831225,7005.335115,6998.532596,6999.288431,7301,0
ES,2026-02-26 09:37:00,6999.540376,7003.319554,6999.288431,7001.555937,5480,0
ES,2026-02-26 09:38:00,7001.555937,7005.08317,6999.792321,7002.563718,5410,0
ES,2026-02-26 09:39:00,7002.563718,7006.846786,7002.563718,7004.075389,5314,0
ES,2026-02-26 09:40:00,7004.075389,7004.327334,6997.77676,6998.028705,6640,0
ES,2026-02-26 09:41:00,6998.028705,7000.548157,6996.768979,6998.028705,6149,0
ES,2026-02-26 09:42:00,6998.028705,7000.044267,6995.257309,6996.265089,6979,0
ES,2026-02-26 09:43:00,6996.265089,6997.020925,6990.974241,6992.737857,7124,0
ES,2026-02-26 09:44:00,6992.485912,6997.77676,6991.982021,6996.265089,6193,0
ES,2026-02-27 09:25:00,6909.8479,6912.871242,6909.595955,6912.367352,1316,0
ES,2026-02-27 09:26:00,6912.115406,6912.115406,6909.595955,6910.855681,1166,0
ES,2026-02-27 09:27:00,6911.107626,6911.863461,6906.068723,6907.076503,2012,0
ES,2026-02-27 09:28:00,6907.076503,6909.34401,6905.564832,6908.084284,2591,0
ES,2026-02-27 09:29:00,6908.084284,6911.107626,6907.076503,6909.34401,2981,0
ES,2026-02-27 09:30:00,6909.092065,6919.925706,6907.328448,6912.619297,13748,1
ES,2026-02-27 09:31:00,6912.871242,6913.879023,6906.572613,6909.092065,9066,1
ES,2026-02-27 09:32:00,6909.34401,6917.910145,6909.092065,6917.6582,8410,1
ES,2026-02-27 09:33:00,6917.406255,6920.177651,6914.886803,6918.16209,6985,1
ES,2026-02-27 09:34:00,6918.16209,6918.414035,6912.871242,6916.650419,6110,1
ES,2026-02-27 09:35:00,6916.902364,6917.910145,6911.611516,6914.382913,6202,0
ES,2026-02-27 09:36:00,6914.382913,6916.398474,6909.34401,6911.611516,6946,0
ES,2026-02-27 09:37:00,6911.611516,6916.650419,6907.076503,6907.328448,5889,0
ES,2026-02-27 09:38:00,6907.580394,6915.642639,6907.580394,6914.382913,5808,0
ES,2026-02-27 09:39:00,6914.634858,6920.933487,6910.35179,6919.169871,5658,0
ES,2026-02-27 09:40:00,6918.917926,6919.673761,6910.603735,6910.855681,5834,0
ES,2026-02-27 09:41:00,6911.107626,6911.611516,6907.328448,6908.084284,3450,0
ES,2026-02-27 09:42:00,6908.336229,6908.336229,6899.518149,6901.281765,7919,0
ES,2026-02-27 09:43:00,6901.53371,6901.785655,6894.731191,6895.990916,7618,0
ES,2026-02-27 09:44:00,6895.738971,6909.092065,6895.487026,6904.557052,8318,0
ES,2026-03-02 09:25:00,6862.230265,6862.230265,6857.191362,6859.962759,2827,0
ES,2026-03-02 09:26:00,6859.710814,6859.710814,6856.939417,6856.939417,1007,0
ES,2026-03-02 09:27:00,6857.191362,6858.451088,6855.175801,6858.451088,2305,0
ES,2026-03-02 09:28:00,6858.703033,6864.245826,6857.695252,6863.993881,3254,0
ES,2026-03-02 09:29:00,6863.741936,6865.001662,6862.48221,6864.245826,2400,0
ES,2026-03-02 09:30:00,6863.993881,6870.29251,6857.443307,6869.536675,18840,1
ES,2026-03-02 09:31:00,6869.536675,6879.614481,6868.276949,6877.346975,13689,1
ES,2026-03-02 09:32:00,6877.59892,6884.653384,6874.323633,6881.630042,9255,1
ES,2026-03-02 09:33:00,6881.630042,6885.661165,6880.622262,6882.133933,7745,1
ES,2026-03-02 09:34:00,6882.133933,6892.463684,6880.622262,6889.188397,9591,1
ES,2026-03-02 09:35:00,6889.440342,6893.975355,6886.920891,6892.967574,7533,0
ES,2026-03-02 09:36:00,6892.967574,6897.754532,6892.211739,6894.731191,7749,0
ES,2026-03-02 09:37:00,6894.983136,6902.289545,6894.983136,6895.990916,6819,0
ES,2026-03-02 09:38:00,6895.738971,6897.502587,6890.196178,6893.21952,8747,0
ES,2026-03-02 09:39:00,6893.471465,6895.738971,6885.40922,6887.424781,11036,0
ES,2026-03-02 09:40:00,6887.424781,6895.487026,6887.172836,6888.180616,6927,0
ES,2026-03-02 09:41:00,6888.432562,6895.235081,6888.180616,6891.455903,4667,0
ES,2026-03-02 09:42:00,6891.455903,6896.998697,6891.203958,6895.235081,5380,0
ES,2026-03-02 09:43:00,6894.983136,6898.510368,6889.944233,6892.211739,6487,0
ES,2026-03-02 09:44:00,6891.959794,6900.777874,6891.203958,6898.510368,4749,0
ES,2026-03-03 09:25:00,6823.178766,6826.957943,6822.170985,6823.430711,1488,0
ES,2026-03-03 09:26:00,6823.178766,6826.705998,6823.178766,6825.950162,1371,0
ES,2026-03-03 09:27:00,6825.698217,6826.705998,6824.690437,6826.202108,1702,0
ES,2026-03-03 09:28:00,6826.202108,6826.454053,6823.682656,6825.446272,1649,0
ES,2026-03-03 09:29:00,6825.194327,6826.705998,6821.667095,6825.194327,3802,0
ES,2026-03-03 09:30:00,6825.446272,6838.295475,6823.682656,6837.287695,19786,1
ES,2026-03-03 09:31:00,6837.287695,6839.555201,6832.248791,6838.295475,13394,1
ES,2026-03-03 09:32:00,6838.04353,6840.059091,6831.744901,6833.508517,8813,1
ES,2026-03-03 09:33:00,6833.508517,6835.776024,6829.72934,6833.004627,8011,1
ES,2026-03-03 09:34:00,6832.752682,6835.020188,6819.399588,6820.911259,9259,1
ES,2026-03-03 09:35:00,6820.911259,6828.469614,6816.376246,6824.438491,10658,0
ES,2026-03-03 09:36:00,6824.942382,6841.822707,6823.934601,6836.279914,11143,0
ES,2026-03-03 09:37:00,6836.279914,6842.074653,6834.012407,6841.318817,9001,0
ES,2026-03-03 09:38:00,6841.318817,6844.846049,6839.051311,6843.586323,8160,0
ES,2026-03-03 09:39:00,6843.586323,6846.861611,6832.752682,6833.256572,8014,0
ES,2026-03-03 09:40:00,6833.004627,6835.776024,6826.705998,6831.492956,7730,0
ES,2026-03-03 09:41:00,6831.492956,6832.248791,6820.659314,6821.41515,6036,0
ES,2026-03-03 09:42:00,6821.667095,6823.430711,6817.635972,6818.895698,5671,0
ES,2026-03-03 09:43:00,6818.895698,6820.407369,6811.841234,6814.864575,7000,0
ES,2026-03-03 09:44:00,6814.864575,6816.124301,6806.80233,6809.573727,10039,0
ES,2026-03-04 09:25:00,6901.281765,6901.281765,6897.250642,6897.754532,1607,0
ES,2026-03-04 09:26:00,6897.754532,6898.762313,6894.731191,6895.235081,1282,0
ES,2026-03-04 09:27:00,6894.983136,6898.510368,6893.471465,6896.746752,2420,0
ES,2026-03-04 09:28:00,6896.746752,6898.258423,6894.479245,6896.494807,2053,0
ES,2026-03-04 09:29:00,6896.242861,6896.242861,6891.203958,6891.959794,4414,0
ES,2026-03-04 09:30:00,6891.959794,6911.107626,6889.692287,6903.801216,17567,1
ES,2026-03-04 09:31:00,6903.549271,6906.320668,6896.746752,6897.754532,9026,1
ES,2026-03-04 09:32:00,6897.754532,6904.808997,6897.502587,6899.770094,6521,1
ES,2026-03-04 09:33:00,6899.770094,6903.801216,6898.258423,6902.289545,5925,1
ES,2026-03-04 09:34:00,6902.289545,6905.312887,6900.022039,6903.801216,6026,1
ES,2026-03-04 09:35:00,6903.801216,6904.808997,6886.668945,6889.944233,12439,0
ES,2026-03-04 09:36:00,6890.196178,6892.715629,6882.637823,6884.401439,6231,0
ES,2026-03-04 09:37:00,6884.401439,6890.448123,6882.637823,6887.928671,5251,0
ES,2026-03-04 09:38:00,6888.180616,6892.211739,6884.905329,6885.40922,3920,0
ES,2026-03-04 09:39:00,6885.40922,6890.700068,6883.645604,6885.661165,4684,0
ES,2026-03-04 09:40:00,6885.91311,6886.668945,6878.6067,6880.874207,6410,0
ES,2026-03-04 09:41:00,6881.378097,6883.393658,6875.835304,6878.10281,4871,0
ES,2026-03-04 09:42:00,6878.10281,6881.126152,6876.591139,6877.59892,3374,0
ES,2026-03-04 09:43:00,6877.850865,6881.630042,6876.591139,6877.850865,2813,0
ES,2026-03-04 09:44:00,6877.850865,6879.866426,6875.835304,6877.346975,3023,0
ES,2026-03-05 09:25:00,6890.700068,6898.510368,6890.700068,6897.754532,1428,0
ES,2026-03-05 09:26:00,6897.754532,6898.006478,6895.487026,6896.998697,1354,0
ES,2026-03-05 09:27:00,6897.250642,6898.258423,6894.983136,6895.235081,1727,0
ES,2026-03-05 09:28:00,6895.235081,6896.998697,6892.715629,6894.983136,1638,0
ES,2026-03-05 09:29:00,6894.983136,6896.242861,6892.967574,6895.487026,2409,0
ES,2026-03-05 09:30:00,6895.487026,6902.289545,6893.21952,6899.770094,13208,1
ES,2026-03-05 09:31:00,6899.518149,6905.312887,6899.014258,6904.808997,9506,1
ES,2026-03-05 09:32:00,6905.060942,6910.099845,6902.54149,6908.588174,7592,1
ES,2026-03-05 09:33:00,6908.840119,6913.123187,6906.068723,6912.871242,6566,1
ES,2026-03-05 09:34:00,6912.871242,6916.650419,6912.115406,6916.398474,6256,1
ES,2026-03-05 09:35:00,6916.398474,6919.673761,6913.627077,6916.398474,6691,0
ES,2026-03-05 09:36:00,6916.146529,6918.414035,6912.871242,6915.390693,5342,0
ES,2026-03-05 09:37:00,6915.390693,6917.910145,6912.619297,6915.894584,5778,0
ES,2026-03-05 09:38:00,6915.894584,6919.673761,6914.130968,6914.886803,5067,0
ES,2026-03-05 09:39:00,6914.886803,6914.886803,6905.564832,6911.611516,6891,0
ES,2026-03-05 09:40:00,6911.863461,6912.115406,6903.045381,6905.060942,6209,0
ES,2026-03-05 09:41:00,6905.060942,6911.863461,6904.557052,6906.824558,5344,0
ES,2026-03-05 09:42:00,6907.076503,6912.367352,6904.557052,6906.068723,5191,0
ES,2026-03-05 09:43:00,6905.816777,6907.328448,6899.014258,6902.0376,4814,0
ES,2026-03-05 09:44:00,6901.785655,6903.297326,6899.518149,6902.0376,4674,0
ES,2026-03-06 09:25:00,6796.724524,6800.503701,6795.968689,6799.495921,2268,0
ES,2026-03-06 09:26:00,6799.243976,6801.259537,6798.740085,6798.992031,2388,0
ES,2026-03-06 09:27:00,6798.992031,6799.747866,6796.472579,6799.747866,1733,0
ES,2026-03-06 09:28:00,6799.747866,6803.527043,6798.992031,6803.275098,2096,0
ES,2026-03-06 09:29:00,6803.275098,6805.290659,6801.511482,6804.786769,4094,0
ES,2026-03-06 09:30:00,6804.786769,6811.841234,6797.732305,6798.992031,16441,1
ES,2026-03-06 09:31:00,6798.992031,6803.527043,6794.708963,6794.960908,12902,1
ES,2026-03-06 09:32:00,6794.960908,6800.503701,6790.929785,6798.236195,11225,1
ES,2026-03-06 09:33:00,6797.98425,6801.763427,6791.433676,6791.433676,9270,1
ES,2026-03-06 09:34:00,6791.685621,6795.968689,6790.929785,6794.708963,7351,1
ES,2026-03-06 09:35:00,6794.960908,6796.724524,6777.324747,6780.600034,13041,0
ES,2026-03-06 09:36:00,6780.851979,6782.111705,6774.55335,6777.828637,9841,0
ES,2026-03-06 09:37:00,6778.080582,6782.615595,6776.065021,6778.332528,8209,0
ES,2026-03-06 09:38:00,6778.080582,6789.166169,6776.568911,6786.646718,7502,0
ES,2026-03-06 09:39:00,6786.646718,6788.410334,6781.355869,6781.607815,6504,0
ES,2026-03-06 09:40:00,6781.85976,6788.914224,6779.340308,6779.592253,7157,0
ES,2026-03-06 09:41:00,6779.592253,6786.898663,6778.836418,6785.386992,6198,0
ES,2026-03-06 09:42:00,6785.135047,6787.906444,6777.828637,6782.111705,7100,0
ES,2026-03-06 09:43:00,6781.85976,6792.693402,6780.348089,6782.111705,8703,0
ES,2026-03-06 09:44:00,6782.111705,6790.17395,6779.592253,6780.348089,5563,0
ES,2026-03-09 09:25:00,6727.187661,6727.943496,6723.912373,6727.691551,2399,0
ES,2026-03-09 09:26:00,6727.691551,6730.714893,6727.439606,6729.203222,1820,0
ES,2026-03-09 09:27:00,6729.203222,6731.218783,6725.67599,6727.439606,1370,0
ES,2026-03-09 09:28:00,6727.691551,6730.211002,6727.691551,6729.707112,1411,0
ES,2026-03-09 09:29:00,6729.959057,6734.242125,6729.707112,6733.486289,2285,0
ES,2026-03-09 09:30:00,6733.486289,6745.075767,6732.226564,6744.319931,15954,1
ES,2026-03-09 09:31:00,6744.319931,6745.831602,6735.249906,6736.005741,9251,1
ES,2026-03-09 09:32:00,6736.257686,6740.792699,6734.746015,6737.769357,6988,1
ES,2026-03-09 09:33:00,6737.769357,6739.029083,6726.68377,6728.951277,6164,1
ES,2026-03-09 09:34:00,6728.699331,6734.99796,6728.195441,6732.982399,5129,1
ES,2026-03-09 09:35:00,6733.234344,6735.501851,6728.699331,6734.99796,6288,0
