date,open,high,low,close,volume
2025-11-25,25328.280754,25611.548696,25068.193911,25539.458023,500071
2025-11-26,25700.197296,25856.860771,25610.020271,25793.685906,411522
2025-11-27,25780.949039,25797.506967,25764.900585,25781.203776,15063
2025-11-28,25838.519681,25982.955763,25811.008047,25967.416784,135829
2025-12-01,25733.56789,25978.879966,25686.950953,25881.06082,428621
2025-12-02,25975.823117,26156.431904,25896.090324,26088.926504,469058
2025-12-03,25978.370491,26171.970883,25911.88404,26131.72238,376433
2025-12-04,26199.22778,26200.24673,25971.74732,26118.2213,429467
2025-12-05,26166.621398,26358.183891,26137.326602,26222.663617,409201
2025-12-08,26279.724785,26350.796508,26049.187476,26193.878296,399075
2025-12-09,26103.956008,26223.427829,26044.347467,26162.800338,328595
2025-12-10,26133.250804,26360.986002,26012.505297,26289.404805,467199
2025-12-11,26129.429744,26351.56072,25871.380801,26324.303823,491852
2025-12-12,26044.602204,26104.974958,25593.971818,25680.073045,605930
2025-12-15,25889.467153,25891.505052,25507.615854,25577.159152,191586
2025-12-16,25462.782079,25680.073045,25405.466173,25560.091749,84052
2025-12-17,25659.184581,25682.620418,25121.688756,25203.714186,60554
2025-12-18,25522.645358,25655.108784,25401.89985,25449.280999,50233
2025-12-19,25592.829919,25834.012288,25588.541111,25831.237177,387174
2025-12-22,26016.160478,26030.288316,25862.01568,25934.925413,298007
2025-12-23,25878.414063,26058.291708,25862.267963,26047.191264,273082
2025-12-24,26030.540599,26128.42633,26019.440155,26100.927503,127555
2025-12-25,26030.540599,26128.42633,26019.440155,26100.927503,0
2025-12-26,26135.490249,26172.071257,26070.149,26092.097605,201652
2025-12-29,25941.484766,26054.759749,25882.198305,25979.579471,271241
2025-12-30,25927.356928,26029.279185,25902.633213,25910.45398,250134
2025-12-31,25913.229091,25926.60008,25661.198561,25667.001066,259885
2026-01-02,25921.554424,26039.370497,25495.953319,25626.383533,460479
2026-01-05,25876.648083,25942.74618,25771.698433,25811.8114,364483
2026-01-06,25870.08873,26073.68096,25841.833055,26067.121607,369132
2026-01-07,26026.251791,26233.628263,26006.321449,26071.662697,400202
2026-01-08,26021.962983,26038.613649,25802.476936,25946.782705,418753
2026-01-09,25948.800967,26222.780102,25849.401539,26168.539297,415671
2026-01-12,25981.34545,26258.099696,25978.570339,26179.135175,327744
2026-01-13,26187.460508,26280.552866,26038.865932,26134.7334,459408
2026-01-14,25974.786097,26025.747225,25652.873228,25845.86958,548701
2026-01-15,26161.475378,26189.731053,25910.958546,25941.737049,461039
2026-01-16,26104.20718,26127.417199,25825.182389,25915.751919,404997
2026-01-19,25522.190731,25649.341269,25466.940795,25630.167775,66728
2026-01-20,25474.004714,25661.95541,25327.176117,25372.334741,520761
2026-01-21,25426.575545,25887.748527,25356.945489,25742.433627,636344
2026-01-22,25963.937936,25966.713047,25769.932453,25864.033942,420731
2026-01-23,25841.833055,26081.75401,25795.917583,25914.995071,400026
2026-01-26,25984.120561,26173.332671,25938.961938,26097.395544,330941
2026-01-27,26220.004991,26356.489993,26153.906894,26348.416943,340235
2026-01-28,26492.218146,26541.161011,26230.600869,26508.111963,401624
2026-01-29,26372.131527,26414.010474,25769.175605,26219.752708,581244
2026-01-30,26070.149,26176.86463,25802.224653,25873.368406,548798
2026-02-02,25775.734958,26186.451377,25772.959847,26109.505119,366068
2026-02-03,26171.566691,26189.226488,25449.280999,25653.377794,604817
2026-02-04,25617.301352,25621.842442,25009.804339,25345.592763,624463
2026-02-05,24996.43335,25188.672853,24630.118706,24648.283069,585218
2026-02-06,24986.59432,25452.308392,24926.298728,25337.015147,456751
2026-02-09,25286.558585,25660.946278,25183.374914,25593.082202,357054
2026-02-10,25608.219171,25679.615206,25428.341525,25487.880269,366889
2026-02-11,25650.602683,25697.779569,25287.06315,25509.576591,420356
2026-02-12,25577.69295,25624.365271,24947.238202,25048.655892,577034
2026-02-13,24968.934524,25223.740164,24803.184716,24999.713027,492045
2026-02-16,24988.864866,25023.932177,24896.024791,24973.223331,57667
2026-02-17,24884.419781,25117.024534,24672.502219,24994.415088,505735
2026-02-18,25036.041752,25357.702338,24978.016705,25164.20142,433911
2026-02-19,25060.513184,25187.411439,24974.989311,25062.78373,404436
2026-02-20,24940.931131,25369.055064,24903.845558,25306.488927,503157
2026-02-23,25209.107761,25268.646505,24893.24968,25012.57945,467902
2026-02-24,25031.500661,25307.750341,24919.991658,25244.679638,410047
2026-02-25,25389.994538,25727.548941,25386.462578,25694.24761,319185
2026-02-26,25573.404142,25573.404142,25088.768859,25256.53693,489877
2026-02-27,25041.844256,25265.366828,25008.290642,25180.599803,418199
2026-03-02,24869.535095,25330.203511,24829.674411,25223.992447,419331
2026-03-03,24759.035223,25076.911567,24574.364205,24935.380909,488308
2026-03-04,25080.443527,25448.019585,25052.692417,25367.541367,400589
2026-03-05,25215.919397,25439.946535,24998.703895,25238.877133,494120
2026-03-06,24910.657194,25153.857825,24825.637886,24886.438044,451381
2026-03-09,24655.346988,25286.810867,24535.008086,25185.897742,458398
2026-03-10,25219.199074,25447.767302,25119.547363,25238.877133,418377
2026-03-11,25263.348566,25409.92488,25100.626152,25173.283602,365178
2026-03-12,25001.983572,25061.270033,24741.627709,24792.84112,415548
2026-03-13,24870.544227,25031.752944,24555.947559,24557.461256,407020
2026-03-16,24880.887822,25042.853388,24835.476916,24879.878691,176220
2026-03-17,25009.552056,25123.331605,24956.572666,25034.275772,53717
2026-03-18,24937.903738,25006.27238,24572.345942,24617.504566,48434
2026-03-19,24432.328981,24696.973652,24335.200098,24617.0,23377
2026-03-20,24487.25,24491.25,23971.25,24217.25,443113
2026-03-23,24493.25,24690.0,24308.5,24400.0,402998
2026-03-24,24254.25,24550.0,24134.0,24403.75,399753
2026-03-25,24430.75,24526.0,24286.5,24367.75,376595
2026-03-26,24156.25,24242.5,23763.25,23822.0,412821
2026-03-27,23654.5,23664.0,23232.5,23254.25,402955
2026-03-30,23508.75,23538.25,23024.5,23106.25,389834
